item_id,merchant_id,item_name,category,selling_price,food_cost,contribution_margin,is_active,created_at
I0672,M029,Garlic Naan,Indian Main Course,373,121,252,1,2022-09-11 08:59:28
I0673,M049,Filter Coffee,Beverages,83,15,68,1,2023-07-28 13:09:27
I0674,M048,Veg Biryani,Biryani,298,76,222,1,2023-10-14 05:37:48
I0675,M008,Filter Coffee,Beverages,30,4,26,1,2023-10-30 18:00:40
I0676,M018,Double Patty Burger,Burger,190,89,101,1,2024-05-31 11:47:21
I0677,M020,Garlic Bread,Snacks,103,30,73,1,2023-03-26 12:18:09
I0678,M043,Vada Pav,Snacks,192,66,126,1,2022-02-01 09:14:05
I0679,M024,French Fries,Snacks,43,13,30,1,2022-06-01 09:38:30
I0680,M017,Mango Lassi,Beverages,94,14,80,1,2024-09-25 23:48:17
I0681,M012,Masala Chai,Beverages,106,21,85,1,2023-11-02 07:22:56
I0682,M040,Gajar Halwa,Desserts,86,21,65,1,2024-10-26 02:18:25
I0683,M027,Butter Chicken,Indian Main Course,354,122,232,1,2024-06-22 19:14:56
I0684,M004,Chilli Chicken,Chinese,293,91,202,1,2024-02-21 11:01:13
I0685,M002,Dal Makhani,Indian Main Course,306,112,194,1,2024-10-03 11:14:41
I0686,M024,Egg Biryani,Biryani,201,56,145,1,2023-07-19 21:05:54
I0687,M028,Egg Biryani,Biryani,455,142,313,1,2023-02-23 07:17:57
I0688,M001,Mutton Biryani,Biryani,227,76,151,1,2023-12-22 20:36:25
I0689,M029,Chicken 65,Snacks,196,59,137,1,2024-07-06 23:32:10
I0690,M024,Coke,Beverages,67,15,52,1,2022-09-01 05:31:58
I0691,M045,Mango Lassi,Beverages,143,27,116,1,2024-03-10 14:19:40
I0692,M029,Mango Lassi,Beverages,75,12,63,1,2022-02-07 20:02:47
I0693,M027,BBQ Chicken Pizza,Pizza,486,192,294,1,2023-07-01 19:08:50
I0694,M013,Chocolate Brownie,Desserts,115,27,88,1,2024-05-11 10:42:48
I0695,M026,Chocolate Brownie,Desserts,81,24,57,1,2022-05-01 18:38:10
I0696,M035,Cheese Burger,Burger,239,97,142,1,2024-08-07 00:40:06
I0697,M029,Idli Sambar,South Indian,178,45,133,1,2023-08-03 13:55:01
I0698,M006,Coke,Beverages,48,7,41,1,2024-12-27 01:45:11
I0699,M014,Coke,Beverages,84,17,67,1,2024-07-13 05:49:19
I0700,M026,Garlic Bread,Snacks,91,29,62,1,2024-10-19 20:15:15
I0701,M018,Veg Manchurian,Chinese,350,115,235,1,2024-06-17 10:25:41
I0702,M007,Veggie Burger,Burger,241,101,140,1,2023-02-01 23:40:26
I0703,M033,Paneer Butter Masala,Indian Main Course,365,133,232,1,2022-05-26 23:50:41
I0704,M046,Chocolate Brownie,Desserts,171,47,124,1,2023-07-29 11:23:34
I0705,M021,Cold Coffee,Beverages,150,24,126,1,2023-06-25 03:13:52
I0706,M001,Gulab Jamun,Desserts,247,66,181,1,2022-06-22 23:40:56
I0707,M040,Samosa,Snacks,137,47,90,1,2023-06-11 09:40:04
I0708,M046,Samosa,Snacks,170,55,115,1,2025-01-10 09:49:40
I0709,M018,Hakka Noodles,Chinese,314,88,226,1,2024-05-07 02:15:11
I0710,M019,French Fries,Snacks,126,32,94,1,2023-05-29 19:39:54
I0711,M035,Palak Paneer,Indian Main Course,175,57,118,1,2025-02-21 11:53:02
I0712,M005,Garlic Naan,Indian Main Course,427,167,260,1,2024-04-23 14:47:32
I0713,M018,Uttapam,South Indian,144,32,112,1,2024-04-28 16:10:01
I0714,M048,Hakka Noodles,Chinese,337,86,251,1,2023-04-04 00:31:59
I0715,M030,Paneer Tikka Pizza,Pizza,545,226,319,1,2023-05-01 07:41:30
I0716,M032,Margherita Pizza,Pizza,371,145,226,1,2023-04-13 09:59:19
I0717,M002,Vada Pav,Snacks,60,16,44,1,2022-12-02 07:18:48
I0718,M020,Rasmalai,Desserts,112,28,84,1,2023-03-23 12:00:41
I0719,M003,Paneer Biryani,Biryani,287,95,192,1,2022-09-11 11:17:54
I0720,M040,Chocolate Brownie,Desserts,130,28,102,1,2022-05-15 19:35:36
I0721,M049,Veggie Burger,Burger,296,123,173,1,2024-08-04 10:24:31
I0722,M045,Masala Dosa,South Indian,79,18,61,1,2023-11-07 07:00:02
I0723,M012,BBQ Chicken Pizza,Pizza,390,144,246,1,2023-04-12 12:01:09
I0724,M011,Veg Manchurian,Chinese,166,54,112,1,2023-05-25 06:45:33
I0725,M048,Mutton Biryani,Biryani,221,70,151,0,2022-09-16 14:47:26
I0726,M049,Aloo Gobi,Indian Main Course,361,131,230,1,2022-08-31 20:47:34
I0727,M045,Paneer Butter Masala,Indian Main Course,378,144,234,1,2023-09-28 17:17:47
I0728,M015,Medu Vada,South Indian,180,36,144,1,2023-09-29 02:12:07
I0729,M043,Classic Chicken Burger,Burger,174,70,104,1,2022-06-24 17:38:53
I0730,M005,Masala Dosa,South Indian,99,25,74,1,2022-02-04 23:58:04
I0731,M027,Palak Paneer,Indian Main Course,316,116,200,1,2022-10-22 00:04:27
I0732,M016,Garlic Naan,Indian Main Course,381,137,244,1,2022-01-02 01:19:18
I0733,M032,Samosa,Snacks,184,47,137,1,2024-04-13 13:20:07
I0734,M023,Classic Chicken Burger,Burger,281,130,151,1,2024-06-14 08:42:34
I0735,M006,Paneer Tikka Pizza,Pizza,336,127,209,1,2022-01-07 00:31:04
I0736,M027,Palak Paneer,Indian Main Course,139,46,93,1,2024-03-30 20:24:48
I0737,M022,Chilli Chicken,Chinese,291,92,199,1,2023-05-16 03:54:04
I0738,M040,Spring Rolls,Chinese,205,70,135,1,2024-09-21 02:37:06
I0739,M028,Garlic Naan,Indian Main Course,252,80,172,1,2023-12-16 01:55:59
I0740,M039,Veg Manchurian,Chinese,200,61,139,1,2022-01-02 20:31:07
I0741,M033,Margherita Pizza,Pizza,569,251,318,1,2023-09-07 05:00:42
I0742,M034,Uttapam,South Indian,106,27,79,1,2023-04-12 23:06:39
I0743,M007,French Fries,Snacks,123,31,92,1,2024-08-11 01:08:04
I0744,M019,Veg Manchurian,Chinese,206,57,149,1,2023-05-09 06:36:36
I0745,M042,Double Patty Burger,Burger,221,108,113,1,2023-10-13 03:52:46
I0746,M019,Veg Biryani,Biryani,462,161,301,1,2023-03-07 03:07:45
I0747,M032,French Fries,Snacks,188,48,140,1,2024-06-27 07:31:19
I0748,M032,French Fries,Snacks,62,16,46,1,2023-04-02 11:11:39
I0749,M031,Masala Dosa,South Indian,169,35,134,1,2023-01-12 06:00:21
I0750,M042,Chicken 65,Snacks,52,14,38,1,2022-09-11 00:03:35
I0751,M016,Cheese Burger,Burger,225,90,135,1,2023-05-03 06:20:29
I0752,M034,Paneer Tikka Pizza,Pizza,445,173,272,1,2023-12-03 13:20:16
I0753,M011,Uttapam,South Indian,78,22,56,1,2023-06-18 16:10:47
I0754,M006,Chicken 65,Snacks,98,31,67,1,2023-06-25 01:46:02
I0755,M005,Margherita Pizza,Pizza,359,135,224,1,2023-06-23 02:34:45
I0756,M022,Chocolate Brownie,Desserts,236,65,171,1,2022-08-16 18:40:38
I0757,M027,Rasmalai,Desserts,247,49,198,1,2022-03-04 06:36:04
I0758,M031,Dal Makhani,Indian Main Course,118,35,83,1,2024-07-08 23:00:44
I0759,M041,Masala Dosa,South Indian,73,16,57,1,2025-01-28 06:08:54
I0760,M041,Veg Biryani,Biryani,259,65,194,1,2023-12-07 19:35:43
I0761,M009,Margherita Pizza,Pizza,597,224,373,1,2022-05-13 20:48:19
I0762,M004,Cheese Burger,Burger,188,79,109,1,2022-06-26 17:05:45
I0763,M013,Dal Makhani,Indian Main Course,215,70,145,1,2023-10-13 19:11:06
I0764,M034,Chilli Chicken,Chinese,173,44,129,1,2023-01-15 16:49:06
I0765,M027,Veg Manchurian,Chinese,347,88,259,1,2022-09-22 10:30:00
I0766,M026,Garlic Naan,Indian Main Course,236,79,157,1,2023-12-16 07:29:49
I0767,M035,Double Patty Burger,Burger,233,101,132,1,2022-12-21 01:33:17
I0768,M007,Ice Cream,Desserts,182,52,130,1,2025-01-26 21:52:39
I0769,M016,Masala Dosa,South Indian,176,52,124,1,2024-07-02 12:58:00
I0770,M023,Gajar Halwa,Desserts,156,31,125,1,2022-06-24 14:55:09
I0771,M048,Paneer Tikka Pizza,Pizza,354,126,228,1,2023-10-31 18:36:37
I0772,M040,Veg Biryani,Biryani,479,123,356,1,2023-08-24 15:01:46
I0773,M048,Chicken 65,Snacks,141,45,96,1,2023-07-07 12:41:52
I0774,M026,Paneer Biryani,Biryani,352,114,238,1,2023-11-22 03:42:51
I0775,M020,Paneer Biryani,Biryani,473,120,353,1,2023-03-20 05:38:20
I0776,M004,Butter Chicken,Indian Main Course,420,145,275,1,2024-06-29 16:20:55
I0777,M024,Aloo Gobi,Indian Main Course,381,140,241,1,2023-01-13 22:57:07
I0778,M033,Mango Lassi,Beverages,101,16,85,1,2024-03-16 23:37:29
I0779,M002,Garlic Bread,Snacks,171,54,117,1,2022-12-19 09:32:23
I0780,M012,Veggie Burger,Burger,293,133,160,1,2022-06-16 06:32:05
I0781,M032,Veg Manchurian,Chinese,272,72,200,0,2024-01-20 10:59:00
I0782,M009,Ice Cream,Desserts,197,41,156,1,2023-05-31 11:13:28
I0783,M018,Hakka Noodles,Chinese,245,73,172,1,2023-08-03 07:42:35
I0784,M006,Dal Makhani,Indian Main Course,425,132,293,1,2024-11-02 07:18:01
I0785,M040,Veg Manchurian,Chinese,312,88,224,1,2023-07-30 14:41:45
I0786,M021,Samosa,Snacks,168,42,126,1,2022-12-19 18:55:06
I0787,M017,Dal Makhani,Indian Main Course,394,132,262,1,2023-08-06 11:35:05
I0788,M043,Palak Paneer,Indian Main Course,172,52,120,1,2023-08-29 11:49:26
I0789,M038,Chilli Chicken,Chinese,306,94,212,1,2022-10-23 04:35:53
I0790,M047,Margherita Pizza,Pizza,498,202,296,1,2025-01-28 14:54:25
I0791,M050,Gulab Jamun,Desserts,219,65,154,1,2022-05-27 12:46:05
I0792,M043,Classic Chicken Burger,Burger,194,86,108,0,2022-08-28 21:30:13
I0793,M048,Paneer Butter Masala,Indian Main Course,366,131,235,1,2024-03-21 12:12:10
I0794,M041,Spring Rolls,Chinese,178,51,127,1,2025-01-12 00:13:22
I0795,M035,Palak Paneer,Indian Main Course,354,139,215,1,2024-06-05 01:38:58
I0796,M048,Aloo Gobi,Indian Main Course,441,163,278,0,2023-01-06 19:32:56
I0797,M047,Cheese Burger,Burger,264,120,144,0,2022-09-14 20:15:17
I0798,M016,Margherita Pizza,Pizza,403,152,251,0,2022-05-08 01:51:32
I0799,M043,Gajar Halwa,Desserts,80,23,57,1,2023-12-15 08:45:33
I0800,M010,Garlic Bread,Snacks,110,36,74,1,2024-10-06 07:57:47
I0801,M031,Margherita Pizza,Pizza,271,113,158,1,2023-11-29 10:50:20
I0802,M024,Spring Rolls,Chinese,345,117,228,1,2022-10-12 03:24:00
I0803,M006,Margherita Pizza,Pizza,546,235,311,1,2024-08-02 08:11:41
I0804,M033,Dal Makhani,Indian Main Course,236,72,164,1,2022-11-19 15:18:06
I0805,M021,Double Patty Burger,Burger,206,101,105,0,2024-11-12 06:24:57
I0806,M031,Margherita Pizza,Pizza,266,106,160,1,2024-05-01 03:04:58
I0807,M015,Chicken 65,Snacks,116,31,85,0,2022-10-12 04:24:02
I0808,M007,Gajar Halwa,Desserts,110,27,83,1,2024-10-06 23:00:37
I0809,M010,Gulab Jamun,Desserts,122,35,87,1,2022-04-03 13:29:31
I0810,M002,Veg Biryani,Biryani,349,111,238,1,2022-08-05 18:40:32
I0811,M035,Coke,Beverages,90,16,74,1,2022-12-23 05:52:16
I0812,M040,Vada Pav,Snacks,182,60,122,1,2024-09-14 03:34:30
I0813,M006,Idli Sambar,South Indian,66,18,48,1,2023-12-26 17:44:39
I0814,M014,Pepperoni Pizza,Pizza,276,99,177,1,2023-05-14 13:55:49
I0815,M044,Gulab Jamun,Desserts,209,50,159,1,2022-11-13 06:08:24
I0816,M029,Garlic Bread,Snacks,179,52,127,1,2023-05-25 15:40:48
I0817,M001,Mutton Biryani,Biryani,413,107,306,1,2022-01-29 21:31:21
I0818,M013,Chocolate Brownie,Desserts,215,57,158,0,2024-04-22 21:43:58
I0819,M050,Masala Chai,Beverages,79,15,64,1,2024-10-22 16:56:53
I0820,M004,Spring Rolls,Chinese,281,76,205,1,2024-04-08 04:42:11
I0821,M007,Chilli Chicken,Chinese,202,65,137,1,2024-09-21 15:42:50
I0822,M026,Paneer Tikka Pizza,Pizza,485,210,275,1,2024-11-11 14:22:46
I0823,M025,Pepperoni Pizza,Pizza,426,173,253,1,2023-03-24 09:07:06
I0824,M010,Garlic Naan,Indian Main Course,431,170,261,1,2022-09-29 03:34:38
I0825,M044,Samosa,Snacks,173,48,125,1,2023-01-21 11:40:48
I0826,M040,Masala Dosa,South Indian,124,25,99,1,2022-11-03 19:46:38
I0827,M010,Masala Dosa,South Indian,167,37,130,1,2023-02-09 14:11:31
I0828,M021,BBQ Chicken Pizza,Pizza,350,127,223,1,2023-01-09 12:05:33
I0829,M017,Dal Makhani,Indian Main Course,157,48,109,1,2023-04-10 16:58:14
I0830,M016,Paneer Biryani,Biryani,375,93,282,1,2022-12-16 10:17:59
I0831,M008,Margherita Pizza,Pizza,552,224,328,1,2022-11-17 19:35:06
I0832,M003,Cold Coffee,Beverages,43,6,37,1,2022-07-24 19:31:44
I0833,M025,Paneer Tikka Pizza,Pizza,313,137,176,1,2023-09-16 20:51:55
I0834,M012,Veg Manchurian,Chinese,323,92,231,1,2024-10-05 05:33:44
I0835,M013,Veggie Burger,Burger,222,93,129,1,2024-11-27 08:39:50
I0836,M031,Mango Lassi,Beverages,110,24,86,1,2023-10-11 19:02:56
I0837,M001,Ice Cream,Desserts,138,35,103,1,2022-11-20 04:28:52
I0838,M020,Veggie Burger,Burger,154,74,80,1,2023-12-25 11:48:59
I0839,M040,Medu Vada,South Indian,143,35,108,1,2024-03-04 01:09:14
I0840,M029,Uttapam,South Indian,158,36,122,1,2024-01-20 13:24:55
I0841,M007,Masala Chai,Beverages,75,17,58,1,2023-10-09 09:32:27
I0842,M046,Veg Biryani,Biryani,388,127,261,1,2023-12-01 01:36:22
I0843,M038,Masala Dosa,South Indian,73,20,53,1,2024-10-08 18:50:20
I0844,M006,Vada Pav,Snacks,88,23,65,1,2024-12-27 23:25:17
I0845,M003,Masala Chai,Beverages,58,13,45,1,2022-02-13 14:28:56
I0846,M024,Uttapam,South Indian,160,44,116,1,2025-01-12 17:04:52
I0847,M039,Rava Dosa,South Indian,158,37,121,0,2022-05-04 16:42:27
I0848,M004,Pepperoni Pizza,Pizza,420,150,270,1,2024-05-30 08:55:51
I0849,M029,Hakka Noodles,Chinese,346,116,230,1,2023-09-23 20:39:28
I0850,M037,Medu Vada,South Indian,133,36,97,1,2024-02-15 07:38:36
I0851,M003,Gulab Jamun,Desserts,131,27,104,1,2024-10-30 15:55:00
I0852,M008,Paneer Biryani,Biryani,286,98,188,0,2023-08-23 19:25:40
I0853,M027,BBQ Chicken Pizza,Pizza,276,99,177,1,2022-03-20 21:30:58
I0854,M040,Mango Lassi,Beverages,62,11,51,1,2023-11-22 23:13:20
I0855,M031,Chilli Chicken,Chinese,309,103,206,1,2022-07-24 16:56:52
I0856,M048,Cheese Burger,Burger,188,90,98,0,2023-04-16 11:16:32
I0857,M032,Spring Rolls,Chinese,345,89,256,1,2023-06-06 13:46:28
I0858,M037,Mango Lassi,Beverages,63,15,48,0,2022-01-11 03:07:29
I0859,M039,Aloo Gobi,Indian Main Course,210,67,143,1,2023-01-05 15:21:53
I0860,M008,Margherita Pizza,Pizza,329,120,209,1,2023-08-27 16:14:47
I0861,M042,Ice Cream,Desserts,160,38,122,1,2024-04-20 23:25:03
I0862,M036,Cheese Burger,Burger,264,113,151,1,2024-01-13 09:56:44
I0863,M013,Veggie Burger,Burger,210,96,114,1,2023-05-31 23:40:54
I0864,M005,French Fries,Snacks,76,25,51,1,2023-12-08 23:21:51
I0865,M035,Fried Rice,Chinese,203,59,144,1,2023-04-25 14:36:39
I0866,M003,Chicken Biryani,Biryani,444,135,309,1,2024-08-03 03:04:53
I0867,M031,Gajar Halwa,Desserts,158,33,125,1,2024-06-05 16:08:39
I0868,M006,Uttapam,South Indian,94,19,75,1,2022-12-18 09:21:11
I0869,M045,Paneer Tikka Pizza,Pizza,318,114,204,1,2024-03-15 10:35:16
I0870,M026,Margherita Pizza,Pizza,506,210,296,1,2024-04-04 18:15:22
I0871,M005,Masala Dosa,South Indian,103,24,79,1,2022-03-10 04:18:40
I0872,M036,Veg Manchurian,Chinese,147,44,103,1,2022-02-07 19:38:12
I0873,M045,Fried Rice,Chinese,168,47,121,1,2022-08-31 19:19:01
I0874,M020,Veggie Burger,Burger,240,100,140,1,2024-08-16 21:55:51
I0875,M038,Palak Paneer,Indian Main Course,421,138,283,1,2025-02-09 17:59:19
I0876,M008,Paneer Butter Masala,Indian Main Course,224,76,148,1,2024-05-24 05:29:58
I0877,M049,Paneer Biryani,Biryani,335,115,220,1,2022-10-05 08:25:14
I0878,M020,Double Patty Burger,Burger,256,126,130,1,2023-12-16 16:24:24
I0879,M021,Chicken Biryani,Biryani,492,161,331,1,2024-03-14 07:42:51
I0880,M014,Paneer Tikka Pizza,Pizza,460,169,291,1,2022-10-23 12:12:49
I0881,M041,Aloo Gobi,Indian Main Course,96,32,64,1,2023-09-19 16:03:58
I0882,M016,Rasmalai,Desserts,215,44,171,1,2022-03-18 07:16:49
I0883,M012,Gulab Jamun,Desserts,211,59,152,0,2022-10-25 12:14:44
I0884,M017,Hakka Noodles,Chinese,335,102,233,1,2023-09-13 15:01:38
I0885,M004,Double Patty Burger,Burger,228,106,122,1,2024-11-18 06:38:47
I0886,M040,Dal Makhani,Indian Main Course,104,35,69,1,2022-06-17 16:48:51
I0887,M004,Double Patty Burger,Burger,291,131,160,1,2024-01-22 06:24:30
I0888,M035,Veggie Burger,Burger,132,58,74,1,2024-04-15 14:19:38
I0889,M030,Cold Coffee,Beverages,99,20,79,1,2024-04-22 23:55:44
I0890,M005,Chocolate Brownie,Desserts,96,22,74,1,2022-10-11 23:43:32
I0891,M005,Double Patty Burger,Burger,281,118,163,1,2022-02-14 15:15:33
I0892,M029,Filter Coffee,Beverages,118,23,95,1,2023-07-16 08:22:53
I0893,M048,Veg Biryani,Biryani,401,115,286,1,2024-09-02 18:55:53
I0894,M018,Mango Lassi,Beverages,109,22,87,1,2023-01-24 10:54:37
I0895,M034,Rasmalai,Desserts,141,36,105,1,2023-02-22 07:23:18
I0896,M007,Rasmalai,Desserts,176,39,137,1,2022-10-10 08:20:52
I0897,M048,Egg Biryani,Biryani,432,117,315,1,2022-08-15 19:16:16
I0898,M001,Masala Dosa,South Indian,87,20,67,1,2022-11-26 04:22:03
I0899,M036,Masala Chai,Beverages,132,23,109,1,2022-06-27 15:07:34
I0900,M006,Margherita Pizza,Pizza,440,161,279,1,2023-04-11 08:16:27
I0901,M026,Margherita Pizza,Pizza,305,106,199,1,2023-06-13 21:55:57
I0902,M049,BBQ Chicken Pizza,Pizza,517,191,326,1,2024-12-15 12:22:09
I0903,M044,Veggie Burger,Burger,229,111,118,1,2025-01-26 09:58:02
I0904,M004,Veg Biryani,Biryani,252,64,188,1,2023-11-06 20:18:17
I0905,M027,Veg Biryani,Biryani,340,96,244,1,2023-06-04 13:02:47
I0906,M019,Margherita Pizza,Pizza,577,208,369,1,2023-10-17 03:46:39
I0907,M017,Mango Lassi,Beverages,35,6,29,1,2023-04-06 05:41:33
I0908,M035,Classic Chicken Burger,Burger,289,119,170,1,2024-06-23 11:31:46
I0909,M024,Masala Chai,Beverages,63,11,52,1,2022-01-05 11:15:57
I0910,M014,Rava Dosa,South Indian,124,30,94,1,2022-10-10 14:51:07
I0911,M006,Garlic Naan,Indian Main Course,228,84,144,1,2022-11-29 22:20:41
I0912,M048,Uttapam,South Indian,110,24,86,1,2022-03-27 19:50:36
I0913,M014,Veg Manchurian,Chinese,308,96,212,1,2022-12-23 09:41:32
I0914,M021,BBQ Chicken Pizza,Pizza,462,182,280,1,2023-09-04 14:31:55
I0915,M034,Pepperoni Pizza,Pizza,580,239,341,1,2024-01-06 20:29:03
I0916,M021,BBQ Chicken Pizza,Pizza,253,98,155,1,2024-04-29 08:53:07
I0917,M012,Veg Manchurian,Chinese,239,64,175,1,2024-03-08 10:52:32
I0918,M020,Double Patty Burger,Burger,213,92,121,1,2022-09-27 06:16:44
I0919,M012,Idli Sambar,South Indian,74,14,60,1,2023-02-09 19:32:43
I0920,M039,Paneer Tikka Pizza,Pizza,546,214,332,1,2022-11-16 13:53:05
I0921,M045,Mutton Biryani,Biryani,227,72,155,1,2024-05-05 13:46:36
I0922,M040,Idli Sambar,South Indian,80,19,61,1,2024-06-06 17:48:39
I0923,M005,BBQ Chicken Pizza,Pizza,318,123,195,1,2024-12-12 19:24:08
I0924,M006,BBQ Chicken Pizza,Pizza,582,226,356,1,2024-07-08 12:08:40
I0925,M029,Chicken 65,Snacks,114,37,77,0,2023-07-01 13:48:46
I0926,M004,Margherita Pizza,Pizza,568,223,345,1,2022-01-10 23:15:32
I0927,M006,Double Patty Burger,Burger,186,80,106,1,2023-07-14 01:13:30
I0928,M049,Dal Makhani,Indian Main Course,399,123,276,1,2023-06-12 13:34:11
I0929,M006,Rava Dosa,South Indian,92,23,69,1,2023-07-22 04:51:09
I0930,M034,Paneer Tikka Pizza,Pizza,267,105,162,1,2023-01-14 08:51:35
I0931,M035,Veggie Burger,Burger,133,65,68,1,2025-01-24 18:05:02
I0932,M025,Veggie Burger,Burger,242,106,136,1,2022-10-12 02:35:03
I0933,M024,Vada Pav,Snacks,148,49,99,1,2024-05-22 14:50:24
I0934,M049,Chicken 65,Snacks,155,50,105,1,2024-11-09 04:22:41
I0935,M033,Pepperoni Pizza,Pizza,400,174,226,1,2024-02-18 02:58:00
I0936,M015,Palak Paneer,Indian Main Course,370,123,247,1,2023-02-09 12:08:51
I0937,M036,Idli Sambar,South Indian,123,25,98,1,2022-12-31 04:07:59
I0938,M017,Veg Biryani,Biryani,497,172,325,1,2024-08-12 02:16:08
I0939,M031,Veg Manchurian,Chinese,339,112,227,1,2024-08-23 15:25:52
I0940,M018,Chocolate Brownie,Desserts,136,30,106,1,2024-03-10 11:26:19
I0941,M010,Spring Rolls,Chinese,234,68,166,1,2022-05-19 12:16:13
I0942,M017,Veg Biryani,Biryani,396,104,292,1,2024-01-28 17:23:44
I0943,M001,Veggie Burger,Burger,225,91,134,1,2024-10-14 12:45:05
I0944,M018,Chocolate Brownie,Desserts,206,52,154,1,2023-02-21 05:55:26
I0945,M039,Filter Coffee,Beverages,100,15,85,1,2024-01-15 14:51:09
I0946,M030,Idli Sambar,South Indian,179,49,130,1,2022-11-16 02:25:43
I0947,M024,Veg Manchurian,Chinese,243,67,176,1,2024-10-01 02:30:40
I0948,M028,Medu Vada,South Indian,95,21,74,1,2022-04-15 02:31:55
I0949,M011,Masala Dosa,South Indian,91,21,70,1,2025-01-11 23:43:04
I0950,M049,Mutton Biryani,Biryani,452,145,307,1,2022-11-21 23:46:05
I0951,M049,Veg Manchurian,Chinese,254,67,187,1,2024-01-01 19:10:53
I0952,M030,Veggie Burger,Burger,238,111,127,1,2023-10-04 08:24:30
I0953,M034,Chilli Chicken,Chinese,244,69,175,1,2023-09-28 06:27:43
I0954,M029,Aloo Gobi,Indian Main Course,212,74,138,1,2024-02-09 13:30:01
I0955,M016,Aloo Gobi,Indian Main Course,433,135,298,1,2023-08-21 08:22:11
I0956,M004,Rava Dosa,South Indian,147,37,110,1,2023-07-25 08:27:39
I0957,M029,Filter Coffee,Beverages,83,14,69,1,2023-12-01 16:44:13
I0958,M046,Spring Rolls,Chinese,313,94,219,1,2022-02-25 15:32:15
I0959,M003,Paneer Biryani,Biryani,263,78,185,1,2024-09-23 21:23:27
I0960,M046,Garlic Bread,Snacks,142,43,99,1,2023-03-19 06:02:47
I0961,M002,Paneer Butter Masala,Indian Main Course,372,138,234,1,2024-04-18 06:42:20
I0962,M036,Chicken Biryani,Biryani,394,128,266,0,2023-09-14 05:46:44
I0963,M047,Coke,Beverages,76,14,62,1,2024-11-22 14:57:50
I0964,M022,Chocolate Brownie,Desserts,181,52,129,1,2023-05-31 06:32:00
I0965,M029,Rava Dosa,South Indian,173,39,134,1,2023-07-02 11:05:37
I0966,M048,Veg Manchurian,Chinese,339,93,246,1,2023-02-17 02:16:02
I0967,M029,Uttapam,South Indian,168,48,120,1,2022-12-04 19:06:04
I0968,M047,Palak Paneer,Indian Main Course,171,66,105,1,2024-09-17 06:54:29
I0969,M045,Veg Biryani,Biryani,277,86,191,1,2023-07-20 20:18:06
I0970,M005,Palak Paneer,Indian Main Course,136,47,89,1,2023-03-12 10:16:57
I0971,M014,Garlic Bread,Snacks,163,43,120,1,2023-01-31 19:09:15
I0972,M045,Chilli Chicken,Chinese,252,82,170,1,2025-02-01 02:12:07
I0973,M039,BBQ Chicken Pizza,Pizza,293,106,187,1,2022-02-15 15:50:33
I0974,M049,Gulab Jamun,Desserts,232,47,185,1,2023-08-27 06:00:05
I0975,M020,Hakka Noodles,Chinese,169,47,122,1,2024-05-28 02:10:52
I0976,M040,French Fries,Snacks,110,35,75,0,2023-03-24 02:58:46
I0977,M050,Masala Chai,Beverages,34,6,28,1,2022-02-23 04:34:21
I0978,M034,Medu Vada,South Indian,115,26,89,1,2023-09-10 16:06:25
I0979,M030,Classic Chicken Burger,Burger,270,114,156,1,2022-04-02 07:21:47
I0980,M046,Veggie Burger,Burger,256,106,150,1,2024-04-25 20:45:42
I0981,M008,Rava Dosa,South Indian,165,46,119,1,2023-06-21 01:35:28
I0982,M049,Samosa,Snacks,180,58,122,1,2022-11-24 18:13:53
I0983,M017,Veggie Burger,Burger,194,92,102,1,2023-01-23 23:08:52
I0984,M005,Spring Rolls,Chinese,143,47,96,1,2024-08-30 08:37:09
I0985,M050,Chocolate Brownie,Desserts,85,17,68,0,2023-05-27 11:10:26
I0986,M001,Paneer Tikka Pizza,Pizza,596,232,364,1,2023-06-21 10:43:43
I0987,M008,Idli Sambar,South Indian,65,16,49,1,2023-09-24 02:42:00
I0988,M008,Filter Coffee,Beverages,39,8,31,1,2024-07-24 16:55:43
I0989,M012,Double Patty Burger,Burger,177,84,93,1,2024-07-11 11:12:10
I0990,M040,Paneer Butter Masala,Indian Main Course,275,88,187,1,2023-12-11 12:13:33
I0991,M027,Fried Rice,Chinese,193,61,132,1,2023-08-17 06:50:12
I0992,M016,Palak Paneer,Indian Main Course,246,91,155,1,2022-06-19 09:27:44
I0993,M050,Mango Lassi,Beverages,93,15,78,1,2023-10-14 14:48:48
I0994,M020,Masala Chai,Beverages,74,11,63,1,2022-05-30 13:02:10
I0995,M013,Cheese Burger,Burger,252,118,134,0,2023-09-29 22:16:26
I0996,M032,Masala Chai,Beverages,147,31,116,0,2022-04-08 19:26:24
I0997,M034,Gulab Jamun,Desserts,124,26,98,1,2024-11-26 23:32:04
I0998,M035,Margherita Pizza,Pizza,575,251,324,1,2024-05-26 00:04:55
I0999,M039,Paneer Biryani,Biryani,245,68,177,1,2023-09-24 05:10:48
I1000,M013,Cheese Burger,Burger,133,64,69,1,2022-06-15 09:17:23
